time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,ma_acc_x,ma_acc_y,ma_acc_z,ma_gyro_x,ma_gyro_y,ma_gyro_z
1686018393.6437812,-0.04,-0.49,0.94,118.42,-0.83,16.66,-0.10200000000000001,-0.556,0.8370000000000001,108.626,14.026,21.933999999999997
1686018393.7829502,-0.2,-0.26,0.93,42.74,14.21,2.89,-0.11499999999999999,-0.37299999999999994,0.9289999999999999,74.65200000000002,3.0540000000000003,11.013
1686018393.9929554,-0.13,-0.21,0.94,18.89,-1.37,-17.94,-0.133,-0.186,0.9989999999999999,34.729,-2.027,5.470000000000001
1686018394.1579325,-0.06,-0.04,1.05,22.5,-97.85,1.43,-0.099,-0.10800000000000001,0.974,40.492000000000004,-16.182,2.5249999999999995
1686018394.1808608,-0.06,0.01,1.1,-18.72,-134.9,34.87,-0.092,-0.086,0.99,35.885000000000005,-30.843,5.961999999999999
1686018394.2036119,-0.06,0.01,1.09,-66.69,-196.47,37.38,-0.08900000000000001,-0.06600000000000002,1.002,26.443,-52.338,11.466999999999999
1686018394.2979283,0.36,-0.13,0.95,-12.26,-145.98,8.14,0.046,-0.068,1.0079999999999998,15.919000000000002,-106.954,20.342000000000002
1686018394.3208683,0.41,-0.09,0.93,-46.6,-183.23,29.46,0.10799999999999998,-0.07099999999999998,0.9889999999999999,4.925000000000001,-126.30999999999999,23.002000000000002
1686018394.343743,0.5,-0.14,0.94,-37.38,-182.51,29.55,0.16699999999999998,-0.08399999999999999,0.976,-9.216,-143.349,23.139000000000003
1686018394.3679228,0.43,-0.07,0.86,-37.7,-165.94,15.47,0.258,-0.09500000000000001,0.9339999999999998,-20.899,-153.154,23.003000000000004
1686018394.3909314,0.59,-0.1,0.96,-25.23,-123.68,-1.67,0.323,-0.10600000000000002,0.921,-25.672000000000004,-155.73700000000002,22.693000000000005
1686018394.4137468,0.6,-0.19,0.91,-7.23,-75.88,-17.28,0.37,-0.10800000000000001,0.93,-24.522999999999996,-149.83499999999998,17.478
1686018394.4489298,0.64,-0.16,0.85,-16.11,-75.4,11.38,0.469,-0.11500000000000002,0.924,-19.464999999999996,-137.728,14.878000000000004
1686018394.471902,0.66,-0.23,0.74,-15.31,-76.87,20.86,0.519,-0.133,0.8949999999999999,-15.449000000000002,-127.23600000000002,13.875
1686018394.762961,0.75,-0.16,0.77,1.64,10.75,-1.82,0.7369999999999999,-0.15999999999999998,0.774,-1.927,-28.231,6.522
1686018394.903071,0.74,-0.19,0.82,-9.82,33.95,-2.95,0.731,-0.16599999999999998,0.7779999999999999,1.86,1.0729999999999997,3.4099999999999993
1686018395.1829436,-0.04,-0.23,1.04,-24.6,134.83,-13.19,0.20599999999999996,-0.202,0.9629999999999999,-30.931000000000004,170.185,-42.373000000000005
1686018395.2079473,-0.0,-0.32,0.84,-6.0,122.54,-18.98,0.10899999999999999,-0.227,0.9530000000000001,-29.898000000000007,175.416,-43.463
1686018395.2308903,-0.01,-0.31,1.06,-0.32,79.28,12.2,0.048,-0.23500000000000001,0.9680000000000002,-25.796,165.526,-38.941
1686018395.2530031,-0.02,-0.32,1.02,-5.04,121.91,20.86,0.02100000000000001,-0.254,0.968,-21.505,155.952,-29.535000000000004
1686018395.2780416,-0.17,-0.26,0.99,13.61,198.06,7.46,-0.010999999999999992,-0.27599999999999997,0.975,-16.069,153.597,-23.485
1686018395.3008733,-0.25,-0.27,0.83,39.37,153.11,-0.09,-0.05600000000000001,-0.273,0.9700000000000001,-10.038999999999998,144.20299999999997,-21.699
1686018395.323141,-0.26,-0.26,0.88,42.15,118.45,22.24,-0.092,-0.2760000000000001,0.9510000000000002,-5.516,128.453,-15.529000000000002
1686018395.392906,-0.63,-0.3,0.97,55.86,205.4,-1.88,-0.23500000000000001,-0.238,0.9220000000000003,19.404000000000003,141.78900000000002,8.386
1686018395.4178586,-0.64,-0.12,0.77,37.86,153.4,5.22,-0.36,-0.2,0.869,25.65,143.64600000000002,10.227
1686018395.4408305,-0.58,-0.15,0.72,-0.05,97.16,2.59,-0.404,-0.191,0.842,26.244999999999997,141.10800000000003,12.384000000000002
1686018395.4637523,-0.6,-0.12,0.66,-1.2,79.98,-0.27,-0.44699999999999995,-0.177,0.8089999999999998,26.157,141.17800000000005,11.137
1686018395.6029823,-0.81,-0.14,0.47,-2.9,39.59,15.74,-0.6449999999999999,-0.156,0.615,18.577,113.83699999999999,6.5280000000000005
1686018395.7429056,-0.85,-0.14,0.43,-9.17,30.03,-9.19,-0.7939999999999999,-0.12800000000000003,0.516,-6.586999999999999,63.88199999999999,0.0870000000000001
1686018395.7788813,-0.74,-0.19,0.51,-10.92,6.87,-15.19,-0.821,-0.13,0.481,-9.659,55.18299999999999,-0.45000000000000034
1686018395.8488653,-0.78,-0.2,0.44,-6.11,5.04,-4.33,-0.812,-0.16699999999999998,0.429,-10.377,39.152,-1.9240000000000002
1686018395.8717904,-0.8,-0.19,0.42,-3.08,7.01,-4.05,-0.799,-0.178,0.438,-10.395,35.894000000000005,-3.903
1686018396.0589018,-0.82,-0.2,0.4,-1.47,-1.61,-4.63,-0.8200000000000001,-0.18199999999999997,0.417,-4.965,6.0379999999999985,-5.732
1686018396.0818884,-0.8,-0.2,0.43,-5.52,-11.07,-7.52,-0.8210000000000001,-0.184,0.4149999999999999,-4.6,1.9280000000000002,-5.565
1686018396.1289473,-0.78,-0.23,0.42,-9.28,-23.02,1.68,-0.8099999999999999,-0.191,0.42000000000000004,-4.436,-1.0610000000000004,-3.878000000000001
1686018396.1518886,-0.77,-0.23,0.44,-11.11,-45.49,2.87,-0.806,-0.195,0.42300000000000004,-5.179,-7.542,-2.396
1686018396.1990476,-0.78,-0.22,0.54,-38.39,-126.98,9.46,-0.796,-0.20400000000000001,0.445,-8.407,-20.744,-1.017
1686018396.2219265,-0.84,-0.2,0.54,-64.65,-214.11,9.17,-0.794,-0.207,0.45899999999999996,-14.563999999999998,-42.856,0.30500000000000027
1686018396.372955,-0.08,-0.3,1.01,-36.98,-251.28,31.77,-0.40599999999999997,-0.258,0.7590000000000001,-34.83,-210.288,25.804000000000002
1686018396.3978603,-0.13,-0.28,0.83,25.74,-94.72,-4.6,-0.267,-0.27199999999999996,0.826,-31.328000000000003,-217.458,25.176000000000002
1686018396.4208071,-0.02,-0.24,1.05,49.13,-58.32,-16.45,-0.21200000000000002,-0.266,0.885,-25.304000000000002,-218.74100000000004,23.244000000000003
1686018396.4437907,0.02,-0.19,1.08,30.47,-46.53,-4.14,-0.17,-0.25400000000000006,0.9369999999999999,-18.418000000000003,-210.69600000000005,21.884000000000004
1686018396.5129278,-0.06,-0.14,1.07,36.72,26.33,-7.61,-0.05500000000000001,-0.22400000000000003,1.016,7.9879999999999995,-127.90600000000002,10.931000000000004
1686018396.582915,-0.04,-0.21,0.96,0.72,-3.1,-3.52,-0.031999999999999994,-0.18299999999999997,1.03,15.148,-40.50500000000001,-3.8649999999999998
1686018396.652859,-0.02,-0.21,0.96,-5.41,-17.73,-5.1,-0.037000000000000005,-0.179,1.0030000000000001,10.543,-3.4120000000000004,-6.242999999999999
1686018396.677889,0.02,-0.2,0.99,-10.96,-43.52,3.8,-0.026000000000000002,-0.188,0.99,6.3999999999999995,-3.1110000000000007,-5.449
1686018396.7008574,0.02,-0.2,1.0,-27.91,-86.38,15.53,-0.018000000000000002,-0.19499999999999998,0.983,2.3739999999999997,-11.116999999999999,-3.147
1686018396.7229354,0.07,-0.22,0.97,-46.98,-146.86,29.05,-0.008000000000000002,-0.19899999999999998,0.9790000000000001,-5.3469999999999995,-27.665,0.7440000000000001
1686018396.7929358,0.33,-0.26,0.96,-64.59,-208.51,43.01,0.10700000000000001,-0.22599999999999998,0.9879999999999999,-30.737000000000002,-93.925,16.661
1686018396.8630474,0.52,-0.41,0.95,-90.32,-143.76,41.23,0.28500000000000003,-0.277,1.0079999999999998,-55.551,-142.581,31.042
1686018396.9330027,0.49,-0.5,0.67,28.98,59.97,-16.38,0.45099999999999996,-0.388,0.881,-57.226,-134.06199999999998,33.928000000000004
1686018397.003036,0.32,-0.45,0.72,64.84,216.71,-60.05,0.45600000000000007,-0.471,0.756,-16.781,-16.761999999999993,5.057
1686018397.1679864,-0.17,-0.05,1.24,19.83,116.38,13.56,0.177,-0.282,1.026,60.50600000000001,166.421,-19.233
1686018397.1908715,-0.2,-0.11,1.06,-2.75,54.23,3.7,0.126,-0.24699999999999994,1.058,53.648,154.88299999999998,-14.332000000000003
1686018397.2130456,-0.13,-0.11,1.06,-37.34,16.08,17.94,0.08100000000000002,-0.21300000000000002,1.092,42.18299999999999,134.25799999999998,-6.288000000000001
1686018397.248995,-0.21,-0.32,0.61,-26.87,41.64,-11.67,-0.03200000000000001,-0.16500000000000004,1.068,33.012,116.751,-1.4500000000000006
1686018397.3529446,-0.14,-0.35,0.67,48.44,9.46,25.76,-0.12000000000000002,-0.32,0.715,11.845999999999998,48.336,13.925999999999998
1686018397.4480247,-0.27,0.05,1.01,75.44,9.55,15.01,-0.157,-0.21400000000000002,0.7609999999999999,18.368000000000002,14.975,14.876
1686018397.4709346,-0.28,0.09,1.08,66.3,2.47,4.98,-0.184,-0.158,0.8089999999999999,25.273000000000003,9.799,15.004
1686018397.493054,-0.29,0.21,1.22,63.35,-2.41,6.36,-0.211,-0.094,0.8720000000000001,35.342,7.950000000000001,13.846000000000004
1686018397.5990465,-0.18,0.17,1.31,-79.91,4.06,-32.44,-0.326,0.27,1.3940000000000001,37.999,4.618,9.5
1686018397.62189,-0.11,0.03,1.06,-91.49,1.55,-33.1,-0.312,0.271,1.4010000000000002,26.178000000000008,3.9170000000000003,2.9580000000000006
1686018397.7030573,-0.09,-0.37,0.54,-74.53,-1.89,-16.45,-0.22199999999999998,0.094,1.189,-15.6,4.0649999999999995,-10.056000000000001
1686018397.7390425,-0.11,-0.51,0.45,-35.56,-6.17,-3.97,-0.15000000000000005,-0.10299999999999998,0.9289999999999999,-26.7,2.493,-11.954
1686018397.7618823,-0.1,-0.58,0.28,-16.47,-11.47,-0.87,-0.11599999999999999,-0.207,0.781,-34.977,1.0989999999999993,-12.539
1686018397.8430676,0.0,-0.42,0.45,63.59,-36.29,29.11,-0.07599999999999998,-0.44699999999999995,0.44300000000000006,-35.032999999999994,-10.504999999999999,-5.776999999999999
1686018397.9489899,-0.33,0.4,1.71,40.2,-21.89,23.11,-0.11200000000000002,-0.192,0.796,35.724000000000004,-18.333,16.311
1686018398.018839,-0.12,0.19,1.39,-24.6,10.38,-18.71,-0.164,0.13199999999999998,1.294,44.717999999999996,-18.339999999999996,16.751
1686018398.0418227,-0.1,0.16,1.3,-40.84,6.26,-16.71,-0.17400000000000002,0.18999999999999997,1.3790000000000002,42.28099999999999,-16.567,15.167000000000002
1686018398.2290552,-0.13,-0.38,0.59,-36.41,0.36,-2.57,-0.095,-0.16299999999999998,0.8870000000000001,-48.73199999999999,6.391,-11.322999999999997
1686018398.2519794,-0.15,-0.42,0.55,-23.52,-5.79,-3.14,-0.1,-0.221,0.8119999999999999,-51.528999999999996,7.662999999999999,-11.905999999999997
1686018398.403122,-0.06,-0.05,1.05,87.17,-3.37,16.62,-0.05900000000000001,-0.359,0.6459999999999999,1.5730000000000017,-2.283,2.7359999999999998
1686018398.4730139,-0.16,0.13,1.34,31.16,-13.52,9.71,-0.082,-0.13099999999999995,0.968,36.505,-9.885,9.471
1686018398.5090153,-0.11,0.09,1.27,10.45,-7.08,2.69,-0.099,-0.017,1.125,41.191,-10.629,9.997
1686018398.5319455,-0.12,0.07,1.21,1.31,-7.73,-0.54,-0.10800000000000001,0.027000000000000003,1.1830000000000003,43.674,-10.823,10.257000000000001
1686018398.6130435,-0.06,-0.08,0.98,-11.52,-5.98,-4.65,-0.10700000000000001,0.042999999999999976,1.202,37.602,-9.062000000000001,7.820999999999998
1686018398.8930697,-0.08,-0.07,1.03,-4.56,-0.77,-2.51,-0.071,-0.07800000000000003,1.0099999999999998,-3.253,-0.12899999999999995,-1.2550000000000001
1686018399.0379448,-0.07,-0.06,1.07,3.82,4.89,-0.12,-0.06100000000000001,-0.1,0.991,-4.371999999999999,-0.14200000000000007,-1.2149999999999999
1686018399.0609117,-0.1,0.07,1.23,3.74,10.08,-0.14,-0.063,-0.086,1.0110000000000001,-3.919999999999999,1.012,-1.0859999999999999
1686018399.2129507,-0.0,-0.48,0.43,-20.17,-4.66,-4.53,-0.07100000000000001,-0.153,0.95,-19.052,3.45,-5.6850000000000005
1686018399.2830553,-0.02,-0.28,0.66,55.14,-6.3,15.35,-0.029000000000000005,-0.32199999999999995,0.655,-8.760000000000002,0.10400000000000001,-1.7559999999999996
1686018399.3889241,-0.09,0.11,1.45,-4.08,1.59,-2.38,-0.06599999999999999,-0.16899999999999993,0.906,14.080999999999998,-3.982,4.191
1686018399.4118648,-0.07,0.06,1.35,-16.12,8.32,-12.65,-0.073,-0.11499999999999996,0.998,17.360999999999997,-3.6809999999999996,4.045
1686018399.4929674,0.01,-0.21,0.9,-46.32,4.3,-5.94,-0.06499999999999999,-0.013999999999999995,1.2109999999999999,8.846999999999998,-1.389,2.2699999999999996
1686018399.5630407,-0.09,-0.34,0.62,-8.15,5.26,4.59,-0.034999999999999996,-0.16,0.9720000000000001,-12.732000000000001,2.936,-1.267
1686018399.6329591,-0.08,-0.31,0.64,33.13,-14.59,13.07,-0.05499999999999999,-0.29900000000000004,0.7000000000000001,-16.407,0.20899999999999963,0.9139999999999994
1686018399.703037,-0.12,0.13,1.43,43.23,-10.51,0.12,-0.089,-0.20800000000000005,0.82,10.145,-3.364,5.132999999999999
1686018399.7730114,-0.05,0.03,1.35,-27.74,-7.83,-14.92,-0.08600000000000001,-0.02299999999999999,1.159,16.07,-7.275,4.074
1686018399.8429718,0.02,-0.17,0.91,-62.68,-5.76,-9.91,-0.06000000000000001,0.030000000000000006,1.2870000000000001,8.247999999999996,-9.783,1.2159999999999993
